feedback_id,user_id,rating,feature_name,comments,session_id
555,563,5,report_generation,Excellent user experience,3839
556,4663,5,analytics_deep_dive,Saves me a lot of time,29966
557,8812,5,ai_assistant,Excellent user experience,57103
558,823,2,api_integration,Too slow to load,5326
559,1772,5,report_generation,Excellent user experience,11663
560,8569,4,custom_workflows,Love the AI insights,55377
561,7567,3,report_generation,Decent but room for improvement,48968
562,3113,4,sales_insights,Saves me a lot of time,20109
563,5618,4,report_generation,Excellent user experience,36148
564,7512,4,custom_workflows,Saves me a lot of time,48695
565,8532,3,api_integration,"It's okay, could be better",55147
566,4775,5,custom_workflows,Saves me a lot of time,30666
567,4773,4,team_collaboration,Excellent user experience,30637
568,3075,5,email_automation,Very helpful for our team,19905
569,1551,2,sales_insights,Confusing interface,10282
570,877,5,ai_assistant,Excellent user experience,5798
571,6038,5,email_automation,Very helpful for our team,38966
572,2248,1,email_automation,Buggy and unreliable,14652
573,520,4,dashboard_view,Love the AI insights,3555
574,9468,3,sales_insights,Average functionality,61048
575,494,4,team_collaboration,"Great feature, very intuitive!",3369
576,1454,5,sales_insights,Very helpful for our team,9728
577,1672,4,sales_insights,Excellent user experience,11003
578,1160,4,team_collaboration,Very helpful for our team,7831
579,9642,4,sales_insights,"Great feature, very intuitive!",62221
580,2489,5,email_automation,Very helpful for our team,16191
581,2549,5,data_export,Very helpful for our team,16520
582,285,5,team_collaboration,Excellent user experience,2112
583,3387,2,team_collaboration,Too slow to load,22076
584,6260,5,document_analysis,"Great feature, very intuitive!",40348
585,5374,4,dashboard_view,Very helpful for our team,34523
586,905,4,email_automation,Excellent user experience,6036
587,7782,5,email_automation,"Great feature, very intuitive!",50348
588,7603,5,analytics_deep_dive,Love the AI insights,49178
589,3383,4,custom_workflows,Love the AI insights,22059
590,9853,4,sales_insights,"Great feature, very intuitive!",63703
591,3185,2,team_collaboration,Confusing interface,20740
592,972,2,sales_insights,Not very useful,6432
593,2683,5,team_collaboration,Saves me a lot of time,17396
594,6882,4,report_generation,Very helpful for our team,44477
595,1309,1,email_automation,Too slow to load,8834
596,1299,4,custom_workflows,Love the AI insights,8787
597,584,3,document_analysis,Decent but room for improvement,3973
598,6708,5,dashboard_view,Very helpful for our team,43305
599,3699,3,email_automation,Average functionality,24093
600,4185,5,lead_scoring,Saves me a lot of time,27158
601,7897,4,email_automation,Very helpful for our team,51032
602,9563,3,team_collaboration,Average functionality,61715
603,7593,1,ai_assistant,Too slow to load,49139
604,4928,3,dashboard_view,Works as expected,31679
605,9715,4,api_integration,Very helpful for our team,62831
606,1267,5,api_integration,"Great feature, very intuitive!",8605
607,5658,5,report_generation,"Great feature, very intuitive!",36481
608,2392,5,api_integration,Very helpful for our team,15607
609,3620,5,custom_workflows,Excellent user experience,23520
610,8666,4,data_export,Saves me a lot of time,56121
611,9471,5,sales_insights,Saves me a lot of time,61075
612,7710,1,custom_workflows,Buggy and unreliable,49900
613,1692,5,team_collaboration,Excellent user experience,11140
614,4797,4,email_automation,Love the AI insights,30740
615,9736,4,team_collaboration,Saves me a lot of time,63003
616,8016,3,analytics_deep_dive,"It's okay, could be better",51865
617,4667,4,sales_insights,Excellent user experience,30009
618,4759,5,team_collaboration,"Great feature, very intuitive!",30548
619,161,4,api_integration,Very helpful for our team,1305
620,953,5,custom_workflows,Saves me a lot of time,6299
621,2386,2,report_generation,Not very useful,15538
622,2141,5,analytics_deep_dive,"Great feature, very intuitive!",13935
623,2782,4,custom_workflows,Saves me a lot of time,18112
624,3341,1,email_automation,Hard to understand,21795
625,6452,3,custom_workflows,Average functionality,41579
626,9757,4,dashboard_view,Excellent user experience,63123
627,4296,4,document_analysis,Saves me a lot of time,27808
628,1087,4,document_analysis,Saves me a lot of time,7330
629,9610,5,analytics_deep_dive,Very helpful for our team,62002
630,3873,3,report_generation,Decent but room for improvement,25130
631,5826,4,analytics_deep_dive,"Great feature, very intuitive!",37530
632,3131,5,report_generation,Saves me a lot of time,20255
633,5993,5,lead_scoring,Saves me a lot of time,38705
634,7570,4,api_integration,Love the AI insights,48982
635,3470,4,api_integration,"Great feature, very intuitive!",22549
636,9717,5,lead_scoring,Saves me a lot of time,62876
637,9229,5,lead_scoring,Very helpful for our team,59722
638,1101,3,email_automation,Works as expected,7423
639,4137,5,api_integration,"Great feature, very intuitive!",26843
640,4378,5,api_integration,Excellent user experience,28240
641,7066,4,sales_insights,Saves me a lot of time,45733
642,4843,5,data_export,Love the AI insights,31040
643,5554,2,ai_assistant,Not very useful,35687
644,5115,4,api_integration,Excellent user experience,32962
645,7210,3,lead_scoring,Works as expected,46723
646,2956,4,data_export,Love the AI insights,19155
647,5627,3,api_integration,Average functionality,36244
648,427,5,team_collaboration,Saves me a lot of time,2938
649,5502,2,dashboard_view,Too slow to load,35340
650,5266,2,dashboard_view,Confusing interface,33900
651,6236,4,ai_assistant,Love the AI insights,40203
652,7883,3,dashboard_view,Decent but room for improvement,50914
653,6931,4,dashboard_view,Saves me a lot of time,44833
654,5158,1,document_analysis,Confusing interface,33203
655,9293,3,data_export,Decent but room for improvement,60068
656,2339,4,dashboard_view,Very helpful for our team,15241
657,5722,4,document_analysis,Love the AI insights,36913
658,5709,5,ai_assistant,Love the AI insights,36852
659,5473,4,dashboard_view,Very helpful for our team,35148
660,7782,5,team_collaboration,"Great feature, very intuitive!",50349
661,7374,5,document_analysis,Love the AI insights,47751
662,1913,1,email_automation,Not very useful,12647
663,213,5,dashboard_view,Love the AI insights,1655
664,8503,3,report_generation,Works as expected,54914
665,991,5,document_analysis,Excellent user experience,6564
666,9348,5,email_automation,Very helpful for our team,60384
667,5130,3,team_collaboration,Decent but room for improvement,33070
668,2067,4,api_integration,Love the AI insights,13502
669,984,4,sales_insights,Love the AI insights,6522
670,1944,3,ai_assistant,Average functionality,12799
671,335,1,report_generation,Buggy and unreliable,2335
672,9860,3,analytics_deep_dive,Decent but room for improvement,63773
673,3702,4,team_collaboration,"Great feature, very intuitive!",24134
674,9484,4,team_collaboration,Love the AI insights,61189
675,832,5,ai_assistant,Saves me a lot of time,5429
676,4791,2,email_automation,Hard to understand,30711
677,7626,3,custom_workflows,"It's okay, could be better",49370
678,6477,1,analytics_deep_dive,Too slow to load,41740
679,3393,3,lead_scoring,Decent but room for improvement,22093
680,4711,4,analytics_deep_dive,Love the AI insights,30238
681,3391,5,team_collaboration,Very helpful for our team,22089
682,5777,4,email_automation,Very helpful for our team,37263
683,730,4,sales_insights,"Great feature, very intuitive!",4721
684,5124,5,ai_assistant,Very helpful for our team,33012
685,8729,5,analytics_deep_dive,Very helpful for our team,56592
686,8693,4,lead_scoring,Saves me a lot of time,56291
687,3022,5,api_integration,Saves me a lot of time,19525
688,1456,1,analytics_deep_dive,Confusing interface,9736
689,6771,2,analytics_deep_dive,Too slow to load,43777
690,7295,3,custom_workflows,Works as expected,47332
691,6080,4,report_generation,Love the AI insights,39221
692,8265,4,analytics_deep_dive,Love the AI insights,53549
693,1082,5,dashboard_view,Very helpful for our team,7274
694,3766,4,email_automation,"Great feature, very intuitive!",24542
695,7423,4,data_export,Love the AI insights,48132
696,9386,5,sales_insights,Love the AI insights,60592
697,1471,5,lead_scoring,Love the AI insights,9821
698,7832,1,ai_assistant,Not very useful,50647
699,8280,4,data_export,Very helpful for our team,53621
700,2236,4,ai_assistant,Very helpful for our team,14546
701,3701,5,ai_assistant,Very helpful for our team,24106
702,4346,4,custom_workflows,"Great feature, very intuitive!",28070
703,3633,4,document_analysis,Very helpful for our team,23625
704,5831,4,document_analysis,"Great feature, very intuitive!",37569
705,6067,5,custom_workflows,Saves me a lot of time,39148
706,6677,5,data_export,Very helpful for our team,43157
707,5435,4,analytics_deep_dive,Excellent user experience,34951
708,1379,4,ai_assistant,Love the AI insights,9236
709,3430,5,api_integration,Love the AI insights,22309
710,3596,1,lead_scoring,Confusing interface,23387
711,7264,4,custom_workflows,Excellent user experience,47053
712,1615,3,report_generation,"It's okay, could be better",10617
713,4501,4,ai_assistant,"Great feature, very intuitive!",28997
714,9139,4,lead_scoring,Love the AI insights,59145
715,6864,2,report_generation,Hard to understand,44341
716,6406,4,team_collaboration,Very helpful for our team,41263
717,830,3,analytics_deep_dive,Decent but room for improvement,5407
718,4033,4,sales_insights,Saves me a lot of time,26148
719,2393,4,dashboard_view,Saves me a lot of time,15617
720,2582,4,email_automation,"Great feature, very intuitive!",16781
721,3128,2,custom_workflows,Not very useful,20227
722,5600,4,team_collaboration,"Great feature, very intuitive!",36023
723,7346,5,email_automation,Love the AI insights,47648
724,1177,5,custom_workflows,Excellent user experience,7929
725,2633,5,report_generation,Excellent user experience,17099
726,1204,1,team_collaboration,Hard to understand,8184
727,9832,4,lead_scoring,"Great feature, very intuitive!",63509
728,9007,4,sales_insights,Love the AI insights,58373
729,8075,5,api_integration,Very helpful for our team,52274
730,6048,5,document_analysis,Love the AI insights,39028
731,6784,5,data_export,Very helpful for our team,43868
732,2437,4,report_generation,Excellent user experience,15899
733,2741,5,data_export,Excellent user experience,17854
734,3284,3,team_collaboration,Decent but room for improvement,21419
735,6076,5,email_automation,Very helpful for our team,39199
736,6054,5,ai_assistant,"Great feature, very intuitive!",39084
737,6664,4,document_analysis,Very helpful for our team,43054
738,4067,1,analytics_deep_dive,Not very useful,26383
739,2234,5,custom_workflows,Excellent user experience,14511
740,3277,5,lead_scoring,Love the AI insights,21357
741,4509,4,dashboard_view,Very helpful for our team,29054
742,9591,2,document_analysis,Hard to understand,61885
743,5621,5,email_automation,Very helpful for our team,36172
744,6994,5,analytics_deep_dive,Saves me a lot of time,45255
745,6124,4,report_generation,Love the AI insights,39469
746,2064,4,dashboard_view,"Great feature, very intuitive!",13492
747,7659,2,sales_insights,Buggy and unreliable,49582
748,463,4,data_export,Very helpful for our team,3220
749,3600,2,email_automation,Too slow to load,23422
750,7640,4,api_integration,Very helpful for our team,49491
751,3714,4,report_generation,Very helpful for our team,24205
752,9066,4,document_analysis,Excellent user experience,58678
753,2151,5,sales_insights,Love the AI insights,13999
754,7637,3,document_analysis,Works as expected,49445
755,5338,3,dashboard_view,Average functionality,34365
756,7527,5,lead_scoring,"Great feature, very intuitive!",48771
757,596,2,analytics_deep_dive,Buggy and unreliable,4016
758,4495,3,team_collaboration,"It's okay, could be better",28960
759,4201,4,report_generation,Very helpful for our team,27294
760,6479,4,email_automation,Very helpful for our team,41743
761,7049,4,dashboard_view,Saves me a lot of time,45613
762,3061,3,document_analysis,"It's okay, could be better",19814
763,658,4,dashboard_view,"Great feature, very intuitive!",4353
764,8906,3,sales_insights,Average functionality,57686
765,5441,5,dashboard_view,Saves me a lot of time,34989
766,9868,2,custom_workflows,Buggy and unreliable,63822
767,2864,3,document_analysis,Decent but room for improvement,18554
768,9684,2,lead_scoring,Too slow to load,62553
769,5492,4,team_collaboration,"Great feature, very intuitive!",35288
770,9961,5,data_export,"Great feature, very intuitive!",64437
771,6790,4,team_collaboration,"Great feature, very intuitive!",43903
772,7043,1,dashboard_view,Hard to understand,45573
773,9406,5,analytics_deep_dive,"Great feature, very intuitive!",60691
774,9088,3,custom_workflows,Average functionality,58796
775,8156,5,team_collaboration,"Great feature, very intuitive!",52889
776,9093,5,api_integration,"Great feature, very intuitive!",58831
777,7136,4,report_generation,"Great feature, very intuitive!",46213
778,6378,5,analytics_deep_dive,"Great feature, very intuitive!",41090
779,2648,5,ai_assistant,Very helpful for our team,17146
780,9838,4,data_export,Saves me a lot of time,63572
781,1846,5,email_automation,Excellent user experience,12194
